time,open,high,low,close,PlotCandle (Open),PlotCandle (High,PlotCandle (Low),PlotCandle (Close),Volume,Volume MA,RSI,Histogram,MACD,Signal,OnBalanceVolume
1641052800,0.00026838380454044086,0.0002689907582233017,0.00026715439151186126,0.0002682280557307009,0.00026838380454044086,0.0002689907582233017,0.00026715439151186126,0.0002682280557307009,885353.917396,NaN,48.0610155273962,NaN,NaN,NaN,-2592327.0959460004
1641056400,0.0002681928735362531,0.00026823027162533626,0.0002660504732531301,0.0002661170723744738,0.0002681928735362531,0.00026823027162533626,0.0002660504732531301,0.0002661170723744738,679250.782792,NaN,39.38945877222714,NaN,NaN,NaN,-3271577.8787380005
1641060000,0.00026611710192136817,0.00026707846316291364,0.0002659354581774787,0.00026643434861370666,0.00026611710192136817,0.00026707846316291364,0.0002659354581774787,0.00026643434861370666,618705.931945,NaN,41.10929966117558,NaN,NaN,NaN,-2652871.9467930007
1641063600,0.0002664343880642621,0.0002674117533138733,0.0002663997324997138,0.0002668723100093329,0.0002664343880642621,0.0002674117533138733,0.0002663997324997138,0.0002668723100093329,601160.4952209999,631987.8046309501,43.49286131521774,NaN,NaN,NaN,-2051711.4515720007
1641067200,0.00026687603797355283,0.0002670546242957343,0.00026534603059744295,0.0002662752055854283,0.00026687603797355283,0.0002670546242957343,0.00026534603059744295,0.0002662752055854283,714845.438766,630209.7722276001,41.05321968598991,NaN,NaN,NaN,-2766556.890338001
1641070800,0.00026627443483460283,0.0002667576695610694,0.00026515203888261674,0.0002667576695610694,0.00026627443483460283,0.0002667576695610694,0.00026515203888261674,0.0002667576695610694,631900.184869,604712.5961224502,43.79650310573863,NaN,NaN,NaN,-2134656.705469001
1641074400,0.0002667424049754329,0.00026729406560221247,0.0002659281078429258,0.00026625061042437635,0.0002667424049754329,0.00026729406560221247,0.0002659281078429258,0.00026625061042437635,846714.024248,626973.0878425002,41.60503628489659,NaN,NaN,NaN,-2981370.7297170013
1641078000,0.00026625838717248923,0.0002667956283787526,0.0002652791547041371,0.0002654395059755485,0.00026625838717248923,0.0002667956283787526,0.0002652791547041371,0.0002654395059755485,383375.68403,633392.5524214002,38.30335510152492,NaN,NaN,NaN,-3364746.4137470014
1641081600,0.0002654385441506249,0.0002663415754781974,0.0002653945080198842,0.0002659304257851491,0.0002654385441506249,0.0002663415754781974,0.0002653945080198842,0.0002659304257851491,418277.50943000003,630828.8336507003,41.33771215594088,NaN,NaN,NaN,-2946468.9043170013
1641085200,0.00026597097881623757,0.00026718835634278315,0.0002659520395470176,0.0002670962904418026,0.00026597097881623757,0.00026718835634278315,0.0002659520395470176,0.0002670962904418026,382280.61257600004,606316.8342954504,47.89208435998249,NaN,-0.000001186826148554432,NaN,-2564188.2917410014
1641088800,0.0002670740514466255,0.0002673646601027621,0.00026663387053329183,0.0002673366878055161,0.0002670740514466255,0.0002673646601027621,0.00026663387053329183,0.0002673366878055161,728288.2949819999,600011.8899644003,49.15361678353982,NaN,-0.0000010683784028056825,NaN,-1835899.9967590016
1641092400,0.00026736700295561754,0.00026736700295561754,0.0002662866358904698,0.0002664451166865504,0.00026736700295561754,0.00026736700295561754,0.0002662866358904698,0.0002664451166865504,468728.583445,592642.8097538503,44.81975398310186,NaN,-0.0000010345246923752316,NaN,-2304628.5802040016
1641096000,0.0002664467495296399,0.0002686481709940558,0.0002662289180172303,0.0002684246219756382,0.0002664467495296399,0.0002686481709940558,0.0002662289180172303,0.0002684246219756382,546742.194709,593876.1703267503,54.42725110152879,NaN,-8.383024210579983e-7,NaN,-1757886.3854950017
1641099600,0.00026842863159559584,0.0002684835983484149,0.00026717674706432256,0.0002672048767239898,0.00026842863159559584,0.0002684835983484149,0.00026717674706432256,0.0002672048767239898,614556.7104430001,606821.6879340502,48.79014868753809,NaN,-7.723153348747607e-7,NaN,-2372443.0959380018
1641103200,0.00026720490022418485,0.0002673654488194396,0.0002668919798665744,0.00026733161805634584,0.00026720490022418485,0.0002673654488194396,0.0002668919798665744,0.00026733161805634584,414869.7108,579588.0824052503,49.376857272753256,NaN,-7.017043167954025e-7,NaN,-1957573.3851380018
1641106800,0.0002673315173982477,0.0002676653821155136,0.00026678989365157654,0.00026701704821768455,0.0002673315173982477,0.0002676653821155136,0.00026678989365157654,0.00026701704821768455,418647.330631,579355.9009016001,47.90970261026671,NaN,-6.634795539564174e-7,NaN,-2376220.7157690017
1641110400,0.0002671138029357329,0.000268076498430336,0.0002670159901801439,0.0002672772974728112,0.0002671138029357329,0.000268076498430336,0.0002670159901801439,0.0002672772974728112,618733.9489399999,586177.0245043501,49.2531439069053,NaN,-6.052097330444474e-7,NaN,-1757486.7668290017
1641114000,0.00026727765141131433,0.000267301990172667,0.0002657253585568385,0.0002663470651994613,0.00026727765141131433,0.000267301990172667,0.0002657253585568385,0.0002663470651994613,735065.450673,602060.9065645501,44.805036329968715,2.0620111100366113e-7,-6.268663255539278e-7,-8.330674365575889e-7,-2492552.2175020017
1641117600,0.00026634247496917416,0.00026706900670796794,0.00026634247496917416,0.0002670624793435209,0.00026634247496917416,0.00026706900670796794,0.00026634247496917416,0.0002670624793435209,395729.01486,602474.78721255,48.64621563580839,2.0275803614372732e-7,-5.796198913779298e-7,-7.823779275216571e-7,-2096823.2026420017
1641121200,0.00026706075791674624,0.0002672697011809661,0.0002665601700106918,0.00026726910876956046,0.00026706075791674624,0.0002672697011809661,0.0002665601700106918,0.00026726910876956046,316052.446257,570963.9133506501,49.734284365712384,2.1029046969675593e-7,-5.195148404007121e-7,-7.298053100974681e-7,-1780770.7563850018
1641124800,0.0002672690288383227,0.0002678457534696774,0.00026631667302918116,0.0002664651989997641,0.0002672690288383227,0.0002678457534696774,0.00026631667302918116,0.0002664651989997641,468657.652255,550129.1000936001,45.67918034448611,1.5933773148628677e-7,-5.306331457396096e-7,-6.899708772258964e-7,-2249428.408640002
1641128400,0.0002664656731352346,0.0002674015798175666,0.0002664656731352346,0.00026714134044866696,0.0002664656731352346,0.0002674015798175666,0.0002664656731352346,0.00026714134044866696,655936.4498090001,548963.3834444501,49.414975281798625,1.6848889558000836e-7,-4.793597577508859e-7,-6.478486533308942e-7,-1593491.9588310018
1641132000,0.0002671493673196323,0.0002679111584132978,0.00026661720256087457,0.00026663227897512104,0.0002671493673196323,0.0002679111584132978,0.00026661720256087457,0.00026663227897512104,663938.847232,551225.0292088002,46.80505735602195,1.3881140015316432e-7,-4.743344031394388e-7,-6.131458032926031e-7,-2257430.806063002
1641135600,0.0002666309609299465,0.00026663096334904524,0.0002646786753411148,0.00026486001400692665,0.0002666309609299465,0.00026663096334904524,0.0002646786753411148,0.00026486001400692665,555288.403857,548931.4246406002,39.0686433188616,5.42152131060901e-9,-6.063689016543418e-7,-6.117904229649508e-7,-2812719.209920002
1641139200,0.00026486027079504785,0.0002648815356009539,0.00026082920847032495,0.0002610653416287946,0.00026486027079504785,0.0002648815356009539,0.00026082920847032495,0.0002610653416287946,1140365.621433,570207.4337739501,28.287374424043335,-3.150584252824027e-7,-0.0000010056134545679543,-6.905550292855516e-7,-3953084.831353002
1641142800,0.0002610082800437178,0.0002622396781872331,0.0002603002862576825,0.00026194656883046563,0.0002610082800437178,0.0002622396781872331,0.0002603002862576825,0.00026194656883046563,1157467.778302,596485.8134456001,32.91706429008164,-4.3687964412606027e-7,-0.000001236654584443127,-7.997749403170667e-7,-2795617.0530510023
1641146400,0.000261937636060385,0.0002649078196678573,0.0002619162521952968,0.00026386151530475335,0.000261937636060385,0.0002649078196678573,0.0002619162521952968,0.00026386151530475335,1395640.7404830002,623932.1492573501,41.721791359546806,-3.608340653814069e-7,-0.0000012508175220438253,-8.899834566624184e-7,-1399976.3125680021
1641150000,0.0002638480718721576,0.00026411558390126457,0.00026308361857618095,0.0002635443731064388,0.0002638480718721576,0.00026411558390126457,0.00026308361857618095,0.0002635443731064388,679336.3908569999,638730.1845987001,40.767459198958136,-3.063801168175833e-7,-0.0000012729586026843974,-9.66578485866814e-7,-2079312.703425002
1641153600,0.00026357794005565146,0.0002637062107180156,0.00026290274202794167,0.00026327778588554633,0.00026357794005565146,0.0002637062107180156,0.00026290274202794167,0.00026327778588554633,434235.82645299996,639528.1004498501,39.94043282779601,-2.6438934690229005e-7,-0.0000012970651694946766,-0.0000010326758225923865,-2513548.529878002
1641157200,0.00026327740448038345,0.0002634895514968701,0.00026234606929847944,0.0002624187586410919,0.00026327740448038345,0.0002634895514968701,0.00026234606929847944,0.0002624187586410919,455683.34684500005,643198.2371633,37.3136411180258,-2.696170229111466e-7,-0.0000013696971012313198,-0.0000011000800783201732,-2969231.876723002
1641160800,0.0002623976935659781,0.0002623976935659781,0.0002611329652087446,0.00026149069102193067,0.0002623976935659781,0.0002623976935659781,0.0002611329652087446,0.00026149069102193067,354585.353636,624513.0900960001,34.66138109683931,-3.079577463270103e-7,-0.000001485027261228936,-0.0000011770695149019256,-3323817.230359002
1641164400,0.00026147494820363923,0.00026152444588764946,0.0002606746555198272,0.0002608861869978899,0.00026147494820363923,0.00026152444588764946,0.0002606746555198272,0.0002608861869978899,470667.50043799996,624610.0359456501,33.01523953256769,-3.436922315403944e-7,-0.0000016066848043274186,-0.0000012629925727870242,-3794484.730797002
1641168000,0.00026091026713526063,0.00026256618484708083,0.00026091026713526063,0.0002624774021747698,0.00026091026713526063,0.00026256618484708083,0.00026091026713526063,0.0002624774021747698,658024.958874,630174.1741539001,40.96324561198085,-2.3501090245656773e-7,-0.000001556756200857734,-0.0000013217452984011662,-3136459.771923002
1641171600,0.00026249612087101174,0.00026353792962556315,0.00026249612087101174,0.0002629757483504924,0.00026249612087101174,0.00026353792962556315,0.00026249612087101174,0.0002629757483504924,617310.7625549999,630311.8767595001,43.2349414024053,-1.107185027565432e-7,-0.0000014601434268468453,-0.0000013494249240903021,-2519149.009368002
1641175200,0.0002629852072708759,0.00026404460941285444,0.0002629852072708759,0.00026356780964836537,0.0002629852072708759,0.00026404460941285444,0.0002629852072708759,0.00026356780964836537,801005.35524,649618.6589815002,45.89847063788902,2.3076030617157646e-8,-0.000001320579885818855,-0.0000013436559164360127,-1718143.654128002
1641178800,0.00026351633900454394,0.00026466926703490117,0.0002630389729043424,0.0002642036833049428,0.00026351633900454394,0.00026466926703490117,0.0002630389729043424,0.0002642036833049428,1165569.051719,686964.7450359003,48.68345420377447,1.5855599420346185e-7,-0.0000011454609236816854,-0.0000013040169178851473,-552574.6024090019
1641182400,0.00026421053130752415,0.0002645387114010464,0.0002635392902446427,0.0002636940713185459,0.00026421053130752415,0.0002645387114010464,0.0002635392902446427,0.0002636940713185459,470008.08930299996,679528.4520540503,46.61250693774959,2.1452667037894623e-7,-0.0000010358585799114645,-0.0000012503852502904107,-1022582.6917120018
1641186000,0.0002636841114712224,0.00026369008416185036,0.0002620551585870458,0.0002624669467456814,0.0002636841114712224,0.00026369008416185036,0.0002620551585870458,0.0002624669467456814,580116.9787999999,671781.0284604003,41.98146276007594,1.7144946351966035e-7,-0.0000010360734208908354,-0.0000012075228844104958,-1602699.6705120017
1641189600,0.00026246637645049853,0.00026302694104765037,0.00026240236162667545,0.00026297258826426666,0.00026246637645049853,0.00026302694104765037,0.00026240236162667545,0.00026297258826426666,355182.81668700004,669753.7185517503,44.431344439263974,1.7873945670661316e-7,-9.840985635272293e-7,-0.0000011628380202338425,-1247516.8538250017
1641193200,0.0002629734926622371,0.00026324906762173293,0.00026272280111622773,0.00026272455775416223,0.0002629734926622371,0.00026324906762173293,0.00026272280111622773,0.00026272455775416223,376622.021375,672782.1973076502,43.461875583650475,1.6871151008590863e-7,-9.519486326264566e-7,-0.0000011206601427123653,-1624138.8752000018
1641196800,0.00026272665599057384,0.0002627553749221013,0.00026210394636641836,0.0002626513672424197,0.00026272665599057384,0.0002627553749221013,0.00026210394636641836,0.0002626513672424197,354363.027844,667067.4660871003,43.16258968038392,1.5912804840929117e-7,-9.217500822007512e-7,-0.0000010808781306100424,-1978501.9030440017
1641200400,0.00026265108511216236,0.0002634933208576408,0.00026223683627150224,0.0002625994073523432,0.00026265108511216236,0.0002634933208576408,0.00026223683627150224,0.0002625994073523432,629500.7638050001,665745.6817869003,42.93654048279146,1.5131776584707202e-7,-8.917309233012023e-7,-0.0000010430486891482743,-2608002.666849002
1641204000,0.00026260195458057464,0.00026260195458057464,0.0002615677580943657,0.00026175981026155243,0.00026260195458057464,0.00026260195458057464,0.0002615677580943657,0.00026175981026155243,457416.52690600004,655419.5657706002,39.35036432791393,9.441825563705066e-8,-9.250258696019611e-7,-0.0000010194441252390117,-3065419.1937550018
1641207600,0.00026175176129719104,0.00026175176129719104,0.0002604367900654578,0.000260830018853137,0.00026175176129719104,0.00026175176129719104,0.0002604367900654578,0.000260830018853137,484080.866483,651859.1889019002,35.785739313481216,3.762145957080607e-9,-0.000001014741442792661,-0.0000010185035887497416,-3549500.060238002
1641211200,0.0002608822559983496,0.0002618042274230783,0.0002608525653821818,0.00026179717376701177,0.0002608822559983496,0.0002618042274230783,0.0002608525653821818,0.00026179717376701177,483286.93753,619005.2547067503,41.701587478529625,1.7750504759332306e-8,-9.963154578005763e-7,-0.0000010140659625599086,-3066213.122708002
1641214800,0.00026179695462657713,0.0002618292313000386,0.00026121152189398003,0.0002616855893572917,0.00026179695462657713,0.0002618292313000386,0.00026121152189398003,0.0002616855893572917,519490.15583999996,587106.3735836503,41.229646912851656,2.7711615731960196e-8,-9.794264428949584e-7,-0.0000010071380586269186,-3585703.2785480022
1641218400,0.0002617447833672181,0.00026275562669413695,0.00026002392476126476,0.00026275562669413695,0.0002617447833672181,0.00026275562669413695,0.00026002392476126476,0.00026275562669413695,1399272.612702,587287.9671946003,47.37956396551986,1.0997152689281153e-7,-8.696736500109041e-7,-9.796451769037156e-7,-2186430.6658460023
1641222000,0.0002627768415442508,0.0002642985060011533,0.00026243516112100065,0.0002641631850438278,0.0002627768415442508,0.0002642985060011533,0.00026243516112100065,0.0002641631850438278,1026614.485192,604651.8719113503,54.17293262689094,2.5452388005439706e-7,-6.614903268357193e-7,-9.160142068901164e-7,-1159816.1806540024
1641225600,0.00026417807548752303,0.0002673707064765525,0.0002637259681600443,0.00026683009065228783,0.00026417807548752303,0.0002673707064765525,0.0002637259681600443,0.00026683009065228783,1599845.2755280002,662932.3443651003,63.72790266969773,5.10330744425041e-7,-2.781007763588152e-7,-7.884315207838562e-7,440029.09487399785
1641229200,0.0002668583419257418,0.0002672478209393477,0.0002651690313164571,0.0002656423458858109,0.0002668583419257418,0.0002672478209393477,0.0002651690313164571,0.0002656423458858109,1196707.106637,699983.5323547004,57.93436689417021,5.753020337741919e-7,-6.930397856611632e-8,-6.446060123403082e-7,-756678.0117630023
1641232800,0.0002656709137592476,0.0002667202807993171,0.000265457760149264,0.0002664878810717595,0.0002656709137592476,0.0002667202807993171,0.000265457760149264,0.0002664878810717595,626502.5263070001,713579.3909882504,60.67514832615202,6.457033261961026e-7,1.6252314540482005e-7,-4.831801807912826e-7,-130175.48545600218
1641236400,0.00026647489287208963,0.0002668808900555681,0.0002657528201048294,0.0002668805728296888,0.00026647489287208963,0.0002668808900555681,0.0002657528201048294,0.0002668805728296888,711254.382485,725608.7350906004,61.91620600374036,6.85446389121964e-7,3.7362780561117246e-7,-3.1181858351079156e-7,581078.8970289978
1641240000,0.00026690550423319205,0.00027147993688193844,0.00026690550423319205,0.0002704363198517681,0.00026690550423319205,0.00027147993688193844,0.00026690550423319205,0.0002704363198517681,2328253.378899,809120.1560918505,70.87823457235318,9.041865972292222e-7,8.184146630257363e-7,-8.577193420348596e-8,2909332.275927998
1641243600,0.0002704533437376558,0.0002707106769719561,0.0002683182863746788,0.0002684496186857077,0.0002704533437376558,0.0002707106769719561,0.0002683182863746788,0.0002684496186857077,847060.0040000001,820607.6181641005,62.08694150202364,8.678851056744749e-7,9.990844478896077e-7,1.311993422151328e-7,2062272.271927998
1641247200,0.0002684626915251647,0.0002686211363052972,0.00026599024956421534,0.0002667888850339307,0.0002684626915251647,0.0002686211363052972,0.00026599024956421534,0.0002667888850339307,768715.1133310001,818993.1060686505,55.85072990774333,6.924558014541167e-7,9.967690940327787e-7,3.04313292578662e-7,1293557.1585969978
1641250800,0.00026678607869566953,0.00026678607869566953,0.0002653350086005367,0.0002658171434741868,0.00026678607869566953,0.00026678607869566953,0.0002653350086005367,0.0002658171434741868,433263.69540900004,782377.8382531505,52.52618711819962,4.814117924804384e-7,9.060780331792101e-7,4.2466624069877166e-7,860293.4631879978
1641254400,0.0002657459972490801,0.00026739652624086657,0.0002655427521393739,0.00026739652624086657,0.0002657459972490801,0.00026739652624086657,0.0002655427521393739,0.00026739652624086657,772523.018965,797503.5847362505,57.005741732932236,4.2081801198913095e-7,9.506887556851853e-7,5.298707436960544e-7,1632816.482152998
1641258000,0.00026744221022833854,0.00026792408546482386,0.00026612948149519076,0.0002676494169133017,0.00026744221022833854,0.00026792408546482386,0.00026612948149519076,0.0002676494169133017,769827.331856,806989.1023890504,57.69409567636407,3.720871902057408e-7,9.949797314532305e-7,6.228925412474896e-7,2402643.8140089978
1641261600,0.0002676483054753317,0.00026907765176522995,0.00026714134872379765,0.00026826592462600224,0.0002676483054753317,0.00026907765176522995,0.00026714134872379765,0.00026826592462600224,1153633.0770999999,846911.6154097004,59.400614904448666,3.557035193805717e-7,0.0000010675219404732042,7.118184210926325e-7,3556276.8911089976
1641265200,0.0002683599764668304,0.0002687829358904541,0.0002669173249746824,0.00026710813228741665,0.0002683599764668304,0.0002687829358904541,0.0002669173249746824,0.00026710813228741665,601494.4754350001,858155.2381127004,54.92019121873551,2.4641087074825337e-7,0.0000010198320095279492,7.734211387796958e-7,2954782.4156739973
1641268800,0.00026713293798382104,0.00026809921511332266,0.0002669121508578814,0.00026785284050802853,0.00026713293798382104,0.00026809921511332266,0.0002669121508578814,0.00026785284050802853,1268522.6709109996,903863.2202660503,57.15856354432367,2.0546549689276295e-7,0.0000010302530098956495,8.247875130028865e-7,4223305.086584996
1641272400,0.00026785406635398696,0.00026821485778956943,0.0002670011231543734,0.00026741956838406423,0.00026785406635398696,0.00026821485778956943,0.0002670011231543734,0.00026741956838406423,705388.034661,907657.5838088503,55.43397472738709,1.3386104387440157e-7,9.921138178458884e-7,8.582527739714869e-7,3517917.0519239963
1641276000,0.0002674202601431717,0.00026751281872043115,0.0002664915850042263,0.00026649468069444145,0.0002674202601431717,0.00026751281872043115,0.0002664915850042263,0.00026649468069444145,454748.092715,907524.1620993003,51.83839641417753,1.511484445675863e-8,8.771463295424351e-7,8.620314850856765e-7,3063168.9592089965
1641279600,0.0002664813782585569,0.0002666519168991664,0.00026603741644890244,0.0002661441658757947,0.0002664813782585569,0.0002666519168991664,0.00026603741644890244,0.0002661441658757947,296476.87593,898143.9625716504,50.50149604192396,-9.033333132625285e-8,7.491148209278604e-7,8.394481522541132e-7,2766692.0832789964
1641283200,0.00026608416937099735,0.00026608416937099735,0.0002648812391220165,0.0002655683395007487,0.00026608416937099735,0.00026608416937099735,0.0002648812391220165,0.0002655683395007487,621420.672445,905050.6493174003,48.297833986956796,-1.960917651271444e-7,5.943334458451827e-7,7.904252109723271e-7,2145271.4108339963
1641286800,0.00026557783452194636,0.0002656925396628222,0.00026491837631915585,0.00026554759901446356,0.00026557783452194636,0.0002656925396628222,0.00026491837631915585,0.00026554759901446356,422616.960695,900206.9895601503,48.21622349306887,-2.606294133486452e-7,4.646384442865206e-7,7.252678576351658e-7,1722654.4501389964
1641290400,0.0002654941653273555,0.0002654941653273555,0.000262687472759042,0.0002627285996913006,0.0002654941653273555,0.0002654941653273555,0.000262687472759042,0.0002627285996913006,639988.245163,862242.7711832004,38.65550690016727,-4.739318161589011e-7,1.328530874365394e-7,6.067849035954405e-7,1082666.2049759964
1641294000,0.0002627734699703497,0.0002627734699703497,0.0002608613908836359,0.0002608928849627903,0.0002627734699703497,0.0002627734699703497,0.0002608613908836359,0.0002608928849627903,1293265.8365870002,875575.3387529503,33.9364180100188,-7.054643084981194e-7,-2.7504548202720875e-7,4.3041882647091066e-7,-210599.63161100377
1641297600,0.00026089370227381603,0.00026221166611394556,0.0002607393262933338,0.0002613601599840262,0.00026089370227381603,0.00026221166611394556,0.0002607393262933338,0.0002613601599840262,729520.8388090001,832059.1169170004,36.07568469112467,-7.87706430456212e-7,-5.542142115993543e-7,2.334922188568577e-7,518921.2071979963
1641301200,0.00026134689681130136,0.00026201071904652514,0.00025944995006586076,0.00025944995006586076,0.00026134689681130136,0.00026201071904652514,0.00025944995006586076,0.00025944995006586076,898590.5201100002,817153.2875906503,31.574448552185558,-9.219951648654405e-7,-9.19001737224943e-7,2.9934276404975614e-9,-379669.31291200384
1641304800,0.0002593906885794808,0.0002596684352113971,0.00025762294272909373,0.00025777938439454985,0.0002593906885794808,0.0002596684352113971,0.00025762294272909373,0.00025777938439454985,564704.176509,814063.3701007504,28.25422206908516,-0.0000010644711208264534,-0.000001327595473392569,-2.6312435256611574e-7,-944373.4894210038
1641308400,0.000257782455996757,0.00025971434481996926,0.00025771171099557924,0.0002597125091259504,0.000257782455996757,0.00025971434481996926,0.00025771171099557924,0.0002597125091259504,671725.380233,812086.9199881504,36.566695644516685,-9.7220459597355e-7,-0.0000014783800975330533,-5.061755015595033e-7,-272648.1091880038
1641312000,0.0002597282575255781,0.0002602481765519821,0.0002593285578614468,0.00025976001637244273,0.0002597282575255781,0.0002602481765519821,0.0002593285578614468,0.00025976001637244273,646213.013314,727984.9017089002,36.760608355539475,-8.557626473696571e-7,-0.0000015758788107715746,-7.201161634019175e-7,373564.90412599617
1641315600,0.00025975928557466643,0.0002603163353311329,0.00025893445394647183,0.0002603163353311329,0.00025975928557466643,0.0002603163353311329,0.00025893445394647183,0.0002603163353311329,614771.324227,716370.4677202502,39.10806407539869,-6.958504598995547e-7,-0.0000015899292382763608,-8.940787783768061e-7,988336.2283529962
1641319200,0.00026032185703033536,0.00026422400642888674,0.00025986980376411557,0.00026422400642888674,0.00026032185703033536,0.00026422400642888674,0.00025986980376411557,0.00026422400642888674,947496.244513,725309.5242793502,52.45768362485702,-3.0161338187653886e-7,-0.0000012710955057224798,-9.69482123845941e-7,1935832.4728659962
1641322800,0.00026422710234675294,0.00026461748313955536,0.0002615771577863794,0.00026278930398364585,0.00026422710234675294,0.00026461748313955536,0.0002615771577863794,0.00026278930398364585,977055.905123,752499.1347650501,48.27318366279036,-1.214229220061818e-7,-0.0000011212607763536682,-9.998378543474864e-7,958776.5677429962
1641326400,0.0002626493785077912,0.0002629307083097575,0.0002612009542955259,0.0002620808926018524,0.0002626493785077912,0.0002629307083097575,0.0002612009542955259,0.0002620808926018524,839438.9363540001,755844.9306345002,46.30888657393985,-3.8211670957403556e-8,-0.000001047602443044241,-0.0000010093907720868374,119337.63138899603
1641330000,0.00026208012898073596,0.0002624746740564831,0.0002614385373960288,0.0002616050304005969,0.00026208012898073596,0.0002624746740564831,0.0002614385373960288,0.0002616050304005969,554463.738904,745076.7509869002,44.98470816934204,-5.2193429263019285e-9,-0.0000010159149507447149,-0.000001010695607818413,-435126.107515004
1641333600,0.00026161981357000503,0.0002624887338932576,0.00026161981357000503,0.0002623222764715013,0.00026161981357000503,0.0002624887338932576,0.00026161981357000503,0.0002623222764715013,351106.151492,704950.4047065002,47.424953439536495,7.072050325588565e-8,-9.222949787485559e-7,-9.930154820044415e-7,-84019.95602300402
1641337200,0.00026233419864021834,0.0002639345061726408,0.000262066131529713,0.0002638697550826552,0.00026233419864021834,0.0002639345061726408,0.000262066131529713,0.0002638697550826552,891360.568124,719443.7093409502,52.33710375421199,2.2242044437392865e-7,-7.149899265370308e-7,-9.374103709109594e-7,807340.612100996
